1678002050162,POST,41,201
1678002050208,POST,42,201
1678002050254,POST,43,201
1678002050299,POST,45,201
1678002050347,POST,41,201
1678002050391,POST,40,201
1678002050434,POST,41,201
1678002050480,POST,41,201
1678002050525,POST,43,201
1678002050572,POST,43,201
1678002050618,POST,41,201
1678002050666,POST,40,201
1678002050710,POST,41,201
1678002050754,POST,42,201
1678002050801,POST,42,201
1678002050846,POST,41,201
1678002050890,POST,40,201
1678002050933,POST,43,201
1678002050982,POST,42,201
1678002051027,POST,41,201
1678002051071,POST,41,201
1678002051116,POST,42,201
1678002051162,POST,44,201
1678002051209,POST,42,201
1678002051254,POST,41,201
1678002051301,POST,43,201
1678002051349,POST,40,201
1678002051393,POST,42,201
1678002051438,POST,40,201
1678002051481,POST,46,201
1678002051530,POST,41,201
1678002051574,POST,44,201
1678002051621,POST,43,201
1678002051668,POST,43,201
1678002051714,POST,39,201
1678002051757,POST,41,201
1678002051801,POST,39,201
1678002051844,POST,42,201
1678002051890,POST,42,201
1678002051936,POST,43,201
1678002051983,POST,40,201
1678002052027,POST,42,201
1678002052074,POST,41,201
1678002052118,POST,42,201
1678002052163,POST,40,201
1678002052206,POST,40,201
1678002052249,POST,42,201
1678002052296,POST,44,201
1678002052343,POST,41,201
1678002052390,POST,50,201
1678002052443,POST,42,201
1678002052489,POST,42,201
1678002052534,POST,40,201
1678002052578,POST,41,201
1678002052623,POST,41,201
1678002052668,POST,41,201
1678002052713,POST,42,201
1678002052759,POST,40,201
1678002052803,POST,43,201
1678002052849,POST,40,201
1678002052893,POST,42,201
1678002052939,POST,41,201
1678002052984,POST,43,201
1678002053032,POST,39,201
1678002053074,POST,43,201
1678002053119,POST,41,201
1678002053163,POST,43,201
1678002053210,POST,42,201
1678002053255,POST,42,201
1678002053301,POST,41,201
1678002053346,POST,41,201
1678002053391,POST,40,201
1678002053435,POST,43,201
1678002053483,POST,40,201
1678002053527,POST,43,201
1678002053574,POST,41,201
1678002053621,POST,43,201
1678002053669,POST,39,201
1678002053712,POST,42,201
1678002053756,POST,44,201
1678002053803,POST,42,201
1678002053848,POST,41,201
1678002053893,POST,40,201
1678002053938,POST,41,201
1678002053982,POST,43,201
1678002054029,POST,40,201
1678002054072,POST,40,201
1678002054119,POST,42,201
1678002054164,POST,42,201
1678002054210,POST,42,201
1678002054256,POST,40,201
1678002054299,POST,42,201
1678002054346,POST,42,201
1678002054391,POST,40,201
1678002054435,POST,45,201
1678002054483,POST,40,201
1678002054526,POST,42,201
1678002054572,POST,42,201
1678002054619,POST,40,201
1678002054663,POST,42,201
1678002054708,POST,40,201
1678002054751,POST,42,201
1678002054796,POST,42,201
1678002054843,POST,42,201
1678002054889,POST,46,201
1678002054940,POST,45,201
1678002054989,POST,44,201
1678002055038,POST,47,201
1678002055088,POST,41,201
1678002055133,POST,42,201
1678002055179,POST,42,201
1678002055225,POST,40,201
1678002055269,POST,40,201
1678002055314,POST,39,201
1678002055358,POST,41,201
1678002055403,POST,41,201
1678002055447,POST,41,201
1678002055491,POST,42,201
1678002055538,POST,41,201
1678002055583,POST,41,201
1678002055628,POST,38,201
1678002055671,POST,43,201
1678002055718,POST,42,201
1678002055763,POST,40,201
1678002055806,POST,40,201
1678002055849,POST,44,201
1678002055898,POST,43,201
1678002055945,POST,40,201
1678002055990,POST,41,201
1678002056035,POST,40,201
1678002056079,POST,40,201
1678002056122,POST,41,201
1678002056168,POST,43,201
1678002056215,POST,41,201
1678002056261,POST,41,201
1678002056307,POST,41,201
1678002056352,POST,44,201
1678002056401,POST,40,201
1678002056446,POST,42,201
1678002056492,POST,42,201
1678002056539,POST,45,201
1678002056590,POST,41,201
1678002056635,POST,42,201
1678002056680,POST,40,201
1678002056725,POST,41,201
1678002056770,POST,40,201
1678002056815,POST,41,201
1678002056863,POST,40,201
1678002056908,POST,41,201
1678002056953,POST,42,201
1678002056999,POST,39,201
1678002057042,POST,39,201
1678002057085,POST,42,201
1678002057132,POST,40,201
1678002057176,POST,39,201
1678002057221,POST,41,201
1678002057267,POST,40,201
1678002057311,POST,41,201
1678002057357,POST,42,201
1678002057403,POST,41,201
1678002057448,POST,38,201
1678002057491,POST,45,201
1678002057540,POST,42,201
1678002057585,POST,40,201
1678002057630,POST,41,201
1678002057675,POST,44,201
1678002057723,POST,42,201
1678002057768,POST,40,201
1678002057813,POST,43,201
1678002057860,POST,40,201
1678002057905,POST,42,201
1678002057951,POST,40,201
1678002057995,POST,41,201
1678002058041,POST,41,201
1678002058085,POST,40,201
1678002058129,POST,40,201
1678002058173,POST,42,201
1678002058219,POST,40,201
1678002058265,POST,39,201
1678002058308,POST,50,201
1678002058362,POST,50,201
1678002058418,POST,58,201
1678002058480,POST,41,201
1678002058525,POST,41,201
1678002058570,POST,40,201
1678002058614,POST,42,201
1678002058662,POST,43,201
1678002058709,POST,42,201
1678002058755,POST,42,201
1678002058802,POST,45,201
1678002058851,POST,45,201
1678002058900,POST,40,201
1678002058947,POST,40,201
1678002058991,POST,39,201
1678002059034,POST,42,201
1678002059080,POST,40,201
1678002059124,POST,42,201
1678002059171,POST,40,201
1678002059215,POST,41,201
1678002059261,POST,41,201
1678002059307,POST,40,201
1678002059351,POST,41,201
1678002059397,POST,43,201
1678002059444,POST,41,201
1678002059490,POST,40,201
1678002059535,POST,40,201
1678002059582,POST,43,201
1678002059629,POST,40,201
1678002059673,POST,40,201
1678002059716,POST,39,201
1678002059759,POST,41,201
1678002059804,POST,40,201
1678002059848,POST,41,201
1678002059893,POST,43,201
1678002059940,POST,41,201
1678002059985,POST,41,201
1678002060032,POST,41,201
1678002060077,POST,44,201
1678002060125,POST,40,201
1678002060172,POST,43,201
1678002060219,POST,63,201
1678002060289,POST,43,201
1678002060337,POST,39,201
1678002060381,POST,42,201
1678002060428,POST,39,201
1678002060471,POST,41,201
1678002060517,POST,39,201
1678002060559,POST,41,201
1678002060605,POST,45,201
1678002060654,POST,40,201
1678002060700,POST,41,201
1678002060745,POST,39,201
1678002060791,POST,40,201
1678002060837,POST,45,201
1678002060888,POST,43,201
1678002060935,POST,40,201
1678002060981,POST,43,201
1678002061030,POST,42,201
1678002061076,POST,42,201
1678002061122,POST,40,201
1678002061166,POST,40,201
1678002061209,POST,42,201
1678002061255,POST,41,201
1678002061300,POST,40,201
1678002061345,POST,42,201
1678002061390,POST,45,201
1678002061440,POST,41,201
1678002061485,POST,41,201
1678002061531,POST,40,201
1678002061576,POST,39,201
1678002061619,POST,45,201
1678002061669,POST,42,201
1678002061715,POST,41,201
1678002061760,POST,40,201
1678002061805,POST,39,201
1678002061848,POST,40,201
1678002061892,POST,42,201
1678002061938,POST,40,201
1678002061982,POST,40,201
1678002062027,POST,40,201
1678002062072,POST,40,201
1678002062116,POST,42,201
1678002062162,POST,43,201
1678002062208,POST,39,201
1678002062252,POST,41,201
1678002062298,POST,41,201
1678002062345,POST,41,201
1678002062390,POST,42,201
1678002062436,POST,43,201
1678002062484,POST,39,201
1678002062527,POST,43,201
1678002062574,POST,41,201
1678002062620,POST,40,201
1678002062666,POST,43,201
1678002062713,POST,40,201
1678002062760,POST,42,201
1678002062806,POST,40,201
1678002062850,POST,41,201
1678002062896,POST,40,201
1678002062940,POST,41,201
1678002062985,POST,44,201
1678002063034,POST,40,201
1678002063078,POST,38,201
1678002063122,POST,40,201
1678002063167,POST,39,201
1678002063211,POST,40,201
1678002063256,POST,40,201
1678002063299,POST,41,201
1678002063345,POST,43,201
1678002063391,POST,39,201
1678002063435,POST,39,201
1678002063480,POST,40,201
1678002063525,POST,41,201
1678002063571,POST,39,201
1678002063615,POST,40,201
1678002063661,POST,41,201
1678002063708,POST,42,201
1678002063755,POST,43,201
1678002063802,POST,44,201
1678002063853,POST,42,201
1678002063922,POST,48,201
1678002063975,POST,55,201
1678002064034,POST,38,201
1678002064076,POST,40,201
1678002064122,POST,41,201
1678002064167,POST,39,201
1678002064210,POST,42,201
1678002064257,POST,49,201
1678002064317,POST,43,201
1678002064365,POST,43,201
1678002064415,POST,54,201
1678002064486,POST,40,201
1678002064530,POST,39,201
1678002064575,POST,41,201
1678002064622,POST,41,201
1678002064668,POST,41,201
1678002064713,POST,40,201
1678002064757,POST,40,201
1678002064802,POST,39,201
1678002064845,POST,40,201
1678002064890,POST,41,201
1678002064935,POST,41,201
1678002064982,POST,40,201
1678002065028,POST,40,201
1678002065074,POST,41,201
1678002065120,POST,42,201
1678002065167,POST,40,201
1678002065210,POST,41,201
1678002065256,POST,41,201
1678002065302,POST,42,201
1678002065348,POST,43,201
1678002065396,POST,45,201
1678002065445,POST,40,201
1678002065490,POST,41,201
1678002065536,POST,39,201
1678002065580,POST,40,201
1678002065625,POST,40,201
1678002065669,POST,41,201
1678002065714,POST,41,201
1678002065761,POST,43,201
1678002065809,POST,41,201
1678002065854,POST,43,201
1678002065902,POST,41,201
1678002065949,POST,40,201
1678002065993,POST,42,201
1678002066040,POST,45,201
1678002066089,POST,42,201
1678002066136,POST,41,201
1678002066181,POST,39,201
1678002066225,POST,61,201
1678002066289,POST,41,201
1678002066334,POST,41,201
1678002066379,POST,39,201
1678002066426,POST,42,201
1678002066473,POST,40,201
1678002066517,POST,40,201
1678002066560,POST,40,201
1678002066604,POST,40,201
1678002066649,POST,39,201
1678002066692,POST,41,201
1678002066737,POST,40,201
1678002066781,POST,42,201
1678002066830,POST,41,201
1678002066875,POST,38,201
1678002066917,POST,40,201
1678002066961,POST,40,201
1678002067006,POST,40,201
1678002067050,POST,38,201
1678002067092,POST,40,201
1678002067139,POST,41,201
1678002067185,POST,39,201
1678002067230,POST,41,201
1678002067276,POST,39,201
1678002067319,POST,41,201
1678002067365,POST,41,201
1678002067409,POST,42,201
1678002067455,POST,41,201
1678002067501,POST,41,201
1678002067546,POST,40,201
1678002067592,POST,39,201
1678002067635,POST,39,201
1678002067679,POST,39,201
1678002067722,POST,41,201
1678002067768,POST,41,201
1678002067813,POST,42,201
1678002067860,POST,40,201
1678002067904,POST,38,201
1678002067946,POST,40,201
1678002067993,POST,40,201
1678002068038,POST,38,201
1678002068081,POST,43,201
1678002068129,POST,40,201
1678002068175,POST,40,201
1678002068220,POST,40,201
1678002068265,POST,43,201
1678002068312,POST,43,201
1678002068361,POST,55,201
1678002068424,POST,42,201
1678002068472,POST,40,201
1678002068517,POST,44,201
1678002068565,POST,40,201
1678002068609,POST,41,201
1678002068654,POST,41,201
1678002068701,POST,39,201
1678002068745,POST,40,201
1678002068789,POST,41,201
1678002068835,POST,41,201
1678002068880,POST,40,201
1678002068924,POST,41,201
1678002068970,POST,39,201
1678002069013,POST,42,201
1678002069059,POST,39,201
1678002069103,POST,41,201
1678002069148,POST,43,201
1678002069195,POST,39,201
1678002069239,POST,40,201
1678002069283,POST,40,201
1678002069327,POST,41,201
1678002069372,POST,40,201
1678002069416,POST,41,201
1678002069462,POST,40,201
1678002069505,POST,41,201
1678002069550,POST,40,201
1678002069594,POST,39,201
1678002069638,POST,40,201
1678002069683,POST,39,201
1678002069727,POST,40,201
1678002069772,POST,39,201
1678002069815,POST,42,201
1678002069861,POST,39,201
1678002069905,POST,41,201
1678002069950,POST,39,201
1678002069993,POST,41,201
1678002070040,POST,39,201
1678002070083,POST,39,201
1678002070127,POST,40,201
1678002070172,POST,43,201
1678002070220,POST,40,201
1678002070265,POST,40,201
1678002070310,POST,41,201
1678002070356,POST,41,201
1678002070402,POST,39,201
1678002070446,POST,41,201
1678002070492,POST,43,201
1678002070542,POST,40,201
1678002070590,POST,45,201
1678002070640,POST,41,201
1678002070685,POST,40,201
1678002070730,POST,42,201
1678002070777,POST,40,201
1678002070822,POST,40,201
1678002070870,POST,40,201
1678002070916,POST,39,201
1678002070960,POST,42,201
1678002071007,POST,39,201
1678002071051,POST,39,201
1678002071095,POST,40,201
1678002071142,POST,39,201
1678002071187,POST,45,201
1678002071236,POST,40,201
1678002071281,POST,38,201
1678002071324,POST,38,201
1678002071367,POST,41,201
1678002071412,POST,41,201
1678002071457,POST,39,201
1678002071501,POST,40,201
1678002071546,POST,39,201
1678002071589,POST,41,201
1678002071635,POST,40,201
1678002071679,POST,38,201
1678002071722,POST,40,201
1678002071766,POST,41,201
1678002071811,POST,41,201
1678002071857,POST,40,201
1678002071904,POST,40,201
1678002071948,POST,45,201
1678002071998,POST,39,201
1678002072042,POST,38,201
1678002072086,POST,40,201
1678002072131,POST,46,201
1678002072184,POST,41,201
1678002072229,POST,39,201
1678002072273,POST,42,201
1678002072323,POST,42,201
1678002072372,POST,40,201
1678002072421,POST,41,201
1678002072467,POST,41,201
1678002072514,POST,40,201
1678002072559,POST,41,201
1678002072604,POST,40,201
1678002072649,POST,41,201
1678002072695,POST,42,201
1678002072741,POST,41,201
1678002072787,POST,40,201
1678002072835,POST,38,201
1678002072877,POST,40,201
1678002072921,POST,39,201
1678002072965,POST,40,201
1678002073010,POST,41,201
1678002073056,POST,41,201
1678002073103,POST,40,201
1678002073148,POST,53,201
1678002073205,POST,40,201
1678002073251,POST,41,201
1678002073296,POST,39,201
1678002073338,POST,41,201
1678002073384,POST,41,201
1678002073429,POST,40,201
1678002073474,POST,38,201
1678002073518,POST,42,201
1678002073564,POST,39,201
1678002073607,POST,40,201
1678002073651,POST,42,201
1678002073697,POST,41,201
1678002073742,POST,42,201
1678002073788,POST,41,201
1678002073833,POST,39,201
1678002073876,POST,40,201
1678002073922,POST,39,201
1678002073966,POST,39,201
1678002074010,POST,39,201
1678002074053,POST,39,201
1678002074096,POST,41,201
1678002074143,POST,48,201
1678002074196,POST,40,201
1678002074239,POST,39,201
1678002074282,POST,44,201
1678002074333,POST,39,201
1678002074377,POST,42,201
1678002074425,POST,43,201
1678002074473,POST,40,201
1678002074519,POST,39,201
1678002074562,POST,44,201
1678002074612,POST,41,201
1678002074657,POST,40,201
1678002074703,POST,47,201
1678002074755,POST,40,201
1678002074800,POST,41,201
1678002074846,POST,46,201
1678002074897,POST,40,201
1678002074942,POST,40,201
1678002074987,POST,46,201
1678002075038,POST,81,201
1678002075124,POST,41,201
1678002075171,POST,41,201
1678002075217,POST,39,201
1678002075261,POST,41,201
1678002075309,POST,37,201
1678002075351,POST,41,201
1678002075396,POST,41,201
1678002075440,POST,40,201
1678002075484,POST,41,201
1678002075530,POST,40,201
1678002075575,POST,38,201
1678002075619,POST,41,201
1678002075666,POST,39,201
1678002075711,POST,41,201
1678002075758,POST,40,201
1678002075802,POST,42,201
1678002075857,POST,43,201
1678002075907,POST,50,201
1678002075962,POST,41,201
1678002076010,POST,39,201
1678002076054,POST,41,201
1678002076101,POST,46,201
1678002076152,POST,40,201
1678002076198,POST,42,201
1678002076244,POST,41,201
1678002076290,POST,40,201
1678002076336,POST,39,201
1678002076382,POST,40,201
1678002076428,POST,40,201
1678002076473,POST,41,201
1678002076519,POST,39,201
1678002076563,POST,39,201
1678002076606,POST,40,201
1678002076657,POST,49,201
1678002076712,POST,42,201
1678002076761,POST,39,201
1678002076806,POST,42,201
1678002076853,POST,40,201
1678002076899,POST,40,201
1678002076945,POST,42,201
1678002076991,POST,43,201
1678002077040,POST,41,201
1678002077086,POST,40,201
1678002077131,POST,42,201
1678002077182,POST,83,201
1678002077270,POST,42,201
1678002077319,POST,43,201
1678002077367,POST,39,201
1678002077411,POST,76,201
1678002077492,POST,39,201
1678002077537,POST,42,201
1678002077584,POST,51,201
1678002077640,POST,39,201
1678002077684,POST,41,201
1678002077730,POST,41,201
1678002077776,POST,40,201
1678002077822,POST,42,201
1678002077872,POST,41,201
1678002077919,POST,40,201
1678002077964,POST,47,201
1678002078017,POST,40,201
1678002078064,POST,38,201
1678002078108,POST,39,201
1678002078153,POST,39,201
1678002078198,POST,41,201
1678002078244,POST,41,201
1678002078291,POST,38,201
1678002078333,POST,40,201
1678002078379,POST,58,201
1678002078442,POST,43,201
1678002078490,POST,42,201
1678002078540,POST,44,201
1678002078589,POST,40,201
1678002078635,POST,41,201
1678002078681,POST,39,201
1678002078725,POST,39,201
1678002078768,POST,41,201
1678002078815,POST,42,201
1678002078861,POST,45,201
1678002078911,POST,46,201
1678002078962,POST,39,201
1678002079007,POST,39,201
1678002079052,POST,40,201
1678002079099,POST,39,201
1678002079143,POST,41,201
1678002079190,POST,38,201
1678002079233,POST,39,201
1678002079277,POST,39,201
1678002079321,POST,41,201
1678002079367,POST,39,201
1678002079411,POST,38,201
1678002079455,POST,40,201
1678002079499,POST,48,201
1678002079552,POST,40,201
1678002079597,POST,43,201
1678002079645,POST,40,201
1678002079690,POST,39,201
